index	PC1	PC2	PC3	PC4	PC5
K13040: ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	-0.0	-0.0	0.0	-0.0	0.0
K01941: E6.3.4.6; urea carboxylase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K13668: pimB; phosphatidyl-myo-inositol dimannoside synthase	-0.0	-0.0	0.0	-0.0	0.0
K08969: mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K01966: PCCB, pccB; propionyl-CoA carboxylase beta chain	0.38334075952929975	-1.0483809671097997	0.06033358262492331	-0.01752337561861066	-2.4795553706525592e-17
K00246: frdC; fumarate reductase subunit C	0.5081303773943887	0.935402987861204	-0.3409070598391871	0.02464034133659238	5.079831517227224e-17
K03390: hdrC2; heterodisulfide reductase subunit C2	0.5126994453731734	0.969105061742497	0.21705442124521235	0.029360453624337972	-1.7855803029442163e-17
K07675: uhpB; two-component system, NarL family, sensor histidine kinase UhpB	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K00232: E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase	-0.0	-0.0	0.0	-0.0	0.0
K14155: patB, malY; cysteine-S-conjugate beta-lyase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00837: ISS1, VAS1; aromatic aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K00039: rbtD; ribitol 2-dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K12983: waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K05367: pbpC; penicillin-binding protein 1C	-0.0	-0.0	0.0	-0.0	0.0
K11328: nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	-0.0	-0.0	0.0	-0.0	0.0
K11912: ppkA; serine/threonine-protein kinase PpkA	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10542: mglA; methyl-galactoside transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10017: hisP; histidine transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10021: occP, nocP; octopine/nopaline transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10025: aotP; arginine/ornithine transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K02029: ABC.PA.P; polar amino acid transport system permease protein	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K07656: trcS; two-component system, OmpR family, sensor histidine kinase TrcS	-0.0	-0.0	0.0	-0.0	0.0
K01489: cdd, CDA; cytidine deaminase	-0.0	-0.0	0.0	-0.0	0.0
K01752: E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	-0.0	-0.0	0.0	-0.0	0.0
K01589: purK; 5-(carboxyamino)imidazole ribonucleotide synthase	-0.0	-0.0	0.0	-0.0	0.0
K07535: badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K02793: manXa; mannose PTS system EIIA component	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K02794: manX; mannose PTS system EIIAB component	-1.0342507648672001	0.30663729783773935	0.2937301000896697	-0.004642332139460474	5.814913087903907e-17
K02795: manY; mannose PTS system EIIC component	-0.7431884432461416	0.5535892964313011	0.6254300299296586	0.006863407627342119	9.824096967399534e-18
K00634: ptb; phosphate butyryltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07778: desK; two-component system, NarL family, sensor histidine kinase DesK	-1.1151240979031676	0.07948256095775415	0.0044380405431713454	-0.012691437088894855	1.0059070210141615e-16
K00860: cysC; adenylylsulfate kinase	-0.8369309171637176	-0.551516426631579	0.4903053959851493	0.07054707448851073	5.446694143692636e-17
K00955: cysNC; bifunctional enzyme CysN/CysC	-1.0337933547058296	-0.23529080014114478	0.32752415660608136	0.1365191047966764	-6.441238446179616e-17
K00956: cysN; sulfate adenylyltransferase subunit 1	-1.0644576406263953	-0.12013965202986543	0.3198363920079503	-0.014180185808735845	1.1275572931377792e-16
K00151: hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K10217: dmpC, xylG, praB; aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K10715: rpfC; two-component system, sensor histidine kinase RpfC	-0.0	-0.0	0.0	-0.0	0.0
K12995: wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K02773: gatA, sgcA; galactitol PTS system EIIA component	-0.0	-0.0	0.0	-0.0	0.0
K04042: glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K01964: K01964; acetyl-CoA/propionyl-CoA carboxylase	-0.0	-0.0	0.0	-0.0	0.0
K00016: LDH, ldh; L-lactate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K11953: cmpD; bicarbonate transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00826: E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K00029: E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	-0.0	-0.0	0.0	-0.0	0.0
K01697: CBS; cystathionine beta-synthase	-0.0	-0.0	0.0	-0.0	0.0
K00301: E1.5.3.1; sarcosine oxidase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K13002: wbyL; glycosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K03587: ftsI; cell division protein FtsI (penicillin-binding protein 3)	-0.0	-0.0	0.0	-0.0	0.0
K00695: SUS; sucrose synthase	-0.0	-0.0	0.0	-0.0	0.0
K03817: rimL; ribosomal-protein-serine acetyltransferase	-0.38334075952929975	1.0483809671097997	-0.06033358262492331	0.01752337561861066	2.4795553706525592e-17
K11623: ydfH; two-component system, NarL family, sensor histidine kinase YdfH	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K12526: lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K12524: thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K07769: nblS; two-component system, OmpR family, sensor histidine kinase NblS	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00841: patA; aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K00850: pfkA, PFK; 6-phosphofructokinase 1	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K13533: kinE; two-component system, sporulation sensor kinase E	-0.0	-0.0	0.0	-0.0	0.0
K07674: narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K13005: rfbV; abequosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K03787: surE; 5'-nucleotidase	0.38334075952929975	-1.0483809671097997	0.06033358262492331	-0.01752337561861066	-2.4795553706525592e-17
K00825: AADAT, KAT2; kynurenine/2-aminoadipate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K07717: ycbA, glnK; two-component system, sensor histidine kinase YcbA	-0.0	-0.0	0.0	-0.0	0.0
K09471: puuB, ordL; gamma-glutamylputrescine oxidase	-0.0	-0.0	0.0	-0.0	0.0
K01557: FAHD1; acylpyruvate hydrolase	-0.0	-0.0	0.0	-0.0	0.0
K00302: soxA; sarcosine oxidase, subunit alpha	-0.0	-0.0	0.0	-0.0	0.0
K11614: yufL, malK; two-component system, CitB family, sensor histidine kinase MalK	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07701: dcuS; two-component system, CitB family, sensor histidine kinase DcuS	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00694: bcsA; cellulose synthase (UDP-forming)	-0.0	-0.0	0.0	-0.0	0.0
K12992: rfbN; rhamnosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K07716: pleC; two-component system, cell cycle sensor histidine kinase PleC	-0.0	-0.0	0.0	-0.0	0.0
K11357: divJ; two-component system, cell cycle sensor histidine kinase DivJ	-0.0	-0.0	0.0	-0.0	0.0
K10772: APEX2; AP endonuclease 2	0.38334075952929964	-1.0483809671097994	0.060333582624923325	-0.017523375618610625	5.588680627401107e-17
K01741: E4.2.99.18; DNA-(apurinic or apyrimidinic site) lyase	-0.7295705321477479	-0.8448036914123782	0.05723517133768565	-0.027526292151827773	-2.5823402234988878e-17
K01710: rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	-0.0	-0.0	0.0	-0.0	0.0
K02473: wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase	-0.0	-0.0	0.0	-0.0	0.0
K11520: manS; two-component system, OmpR family, manganese sensing sensor histidine kinase	-0.0	-0.0	0.0	-0.0	0.0
K07768: senX3; two-component system, OmpR family, sensor histidine kinase SenX3	-0.0	-0.0	0.0	-0.0	0.0
K11637: citS; two-component system, CitB family, sensor histidine kinase CitS	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00244: frdA; fumarate reductase flavoprotein subunit	-0.0	-0.0	0.0	-0.0	0.0
K07682: devS; two-component system, NarL family, sensor histidine kinase DevS	-0.0	-0.0	0.0	-0.0	0.0
K01509: ENTPD2; adenosinetriphosphatase	-1.0795590029847373	-0.09156823278092248	0.2756263203373373	-0.01406233825792901	-1.3894576284940598e-17
K00018: hprA; glycerate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K00813: aspC; aspartate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K02428: rdgB; XTP/dITP diphosphohydrolase	-0.0	-0.0	0.0	-0.0	0.0
K12999: rgpI; glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K08281: pncA; nicotinamidase/pyrazinamidase	-0.0	-0.0	0.0	-0.0	0.0
K00874: kdgK; 2-dehydro-3-deoxygluconokinase	-0.0	-0.0	0.0	-0.0	0.0
K12732: ARO10; phenylpyruvate decarboxylase	0.38334075952929964	-1.0483809671097994	0.060333582624923325	-0.017523375618610625	5.588680627401107e-17
K02472: wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K11629: bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	-0.0	-0.0	0.0	-0.0	0.0
K04093: pheA1; chorismate mutase	-0.8766983004483407	-0.6925534552584763	-0.032479939849914555	-0.02673677444814583	-1.4375818223184093e-17
K04518: pheA2; prephenate dehydratase	-0.8713073781479121	-0.6995105538235463	0.02849560335617799	-0.026390120573101666	-3.087404504667756e-17
K10916: cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	-0.0	-0.0	0.0	-0.0	0.0
K02033: ABC.PE.P; peptide/nickel transport system permease protein	-0.0	-0.0	0.0	-0.0	0.0
K00931: proB; glutamate 5-kinase	-0.0	-0.0	0.0	-0.0	0.0
K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	-0.0	-0.0	0.0	-0.0	0.0
K00138: aldB; aldehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K11383: kinB; two-component system, NtrC family, sensor histidine kinase KinB	-0.0	-0.0	0.0	-0.0	0.0
K10978: aksF; methanogen homoisocitrate dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K07637: phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K12996: rgpA; rhamnosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K10038: glnQ; glutamine transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10010: tcyC, yecC; L-cystine transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10676: tfdB; 2,4-dichlorophenol 6-monooxygenase	-0.0	-0.0	0.0	-0.0	0.0
K02744: agaF; N-acetylgalactosamine PTS system EIIA component	-0.33003906513570136	-0.655545983555342	-0.8430489202159652	-0.024539703574140394	5.44161763070962e-17
K02812: sorF, sorA; sorbose PTS system EIIA component	-0.33003906513570136	-0.655545983555342	-0.8430489202159652	-0.024539703574140394	5.44161763070962e-17
K10896: FANCM; fanconi anemia group M protein	-0.0	-0.0	0.0	-0.0	0.0
K14635: MPH1; ATP-dependent DNA helicase MPH1	-0.0	-0.0	0.0	-0.0	0.0
K10681: saeS; two-component system, OmpR family, sensor histidine kinase SaeS	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13003: wbtG; glycosyltransferase WbtG	-0.0	-0.0	0.0	-0.0	0.0
K00239: sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit	-0.0	-0.0	0.0	-0.0	0.0
K12989: lpcC; mannosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K01457: atzF; allophanate hydrolase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K14541: DUR1; urea carboxylase / allophanate hydrolase	-0.0	-0.0	0.0	-0.0	0.0
K10909: luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ	-0.0	-0.0	0.0	-0.0	0.0
K11148: DHRS4L2; dehydrogenase/reductase SDR family member 4-like protein 2	-0.0	-0.0	0.0	-0.0	0.0
K11607: sitB; manganese/iron transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K09811: ftsX; cell division transport system permease protein	-0.0	-0.0	0.0	-0.0	0.0
K03844: ALG11; alpha-1,2-mannosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K00713: waaD; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K03280: waaK, rfaK; UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K01556: KYNU, kynU; kynureninase	-0.0	-0.0	0.0	-0.0	0.0
K00387: SUOX; sulfite oxidase	-0.2872691058516196	-1.0780420694701829	0.06769531883635087	-0.0268160601750922	-1.3568533377958446e-17
K01738: cysK; cysteine synthase	-0.0	-0.0	0.0	-0.0	0.0
K12339: cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent)	-0.0	-0.0	0.0	-0.0	0.0
K10150: cysO; cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase	-0.0	-0.0	0.0	-0.0	0.0
K00930: argB; acetylglutamate kinase	-0.0	-0.0	0.0	-0.0	0.0
K12657: ALDH18A1, P5CS; delta-1-pyrroline-5-carboxylate synthetase	-0.0	-0.0	0.0	-0.0	0.0
K10551: alsA; D-allose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K03380: E1.14.13.7; phenol 2-monooxygenase (NADPH)	-0.0	-0.0	0.0	-0.0	0.0
K11354: cph1; two-component system, chemotaxis family, sensor kinase Cph1	-0.0	-0.0	0.0	-0.0	0.0
K00926: arcC; carbamate kinase	-0.0	-0.0	0.0	-0.0	0.0
K14265: Tam1; tryptophan aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K11952: cmpC; bicarbonate transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K00891: aroK, aroL; shikimate kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01904: 4CL; 4-coumarate--CoA ligase	-0.0	-0.0	0.0	-0.0	0.0
K03429: ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K00131: gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+)	-0.0	-0.0	0.0	-0.0	0.0
K01120: cpdP; 3',5'-cyclic-nucleotide phosphodiesterase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01501: E3.5.5.1; nitrilase	0.37479132166464363	-1.0089823061571697	0.06038282052335035	-0.29637828201857336	5.3196070629845177e-17
K02377: TSTA3, fcl; GDP-L-fucose synthase	-0.0	-0.0	0.0	-0.0	0.0
K02224: cobB-cbiA; cobyrinic acid a,c-diamide synthase	-0.0	-0.0	0.0	-0.0	0.0
K00963: UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K00273: DAO, aao; D-amino-acid oxidase	-0.6410192449921679	0.6001482934792262	0.6919702058406654	0.00967406907512357	2.5807639553856338e-17
K11170: DHRSX; dehydrogenase/reductase SDR family member X	-0.0	-0.0	0.0	-0.0	0.0
K00620: argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K11200: mngA, hrsA; 2-O-A-mannosyl-D-glycerate PTS system EIIABC component	-0.6410192449921679	0.6001482934792262	0.6919702058406654	0.00967406907512357	2.5807639553856338e-17
K00729: ALG5; dolichyl-phosphate beta-glucosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K00821: argD; acetylornithine/N-succinyldiaminopimelate aminotransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10907: K10907; aminotransferase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K14267: dapC; N-succinyldiaminopimelate aminotransferase	-0.0	-0.0	0.0	-0.0	0.0
K02193: ccmA; heme exporter protein A	-0.0	-0.0	0.0	-0.0	0.0
K11617: liaS; two-component system, NarL family, sensor histidine kinase LiaS	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00752: hasA; hyaluronan synthase	-0.0	-0.0	0.0	-0.0	0.0
K07824: CYP53A1; benzoate 4-monooxygenase	-0.0	-0.0	0.0	-0.0	0.0
K10545: xylG; D-xylose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10562: rhaT; rhamnose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K10820: ytfR; galactofuranose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K01954: K01954; carbamoyl-phosphate synthase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K11540: CAD; carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase	-1.1151240979031676	0.07948256095775415	0.0044380405431713454	-0.012691437088894855	1.0059070210141615e-16
K11541: URA2; carbamoyl-phosphate synthase / aspartate carbamoyltransferase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00133: asd; aspartate-semialdehyde dehydrogenase	-0.0	-0.0	0.0	-0.0	0.0
K07643: basS; two-component system, OmpR family, sensor histidine kinase BasS	-0.0	-0.0	0.0	-0.0	0.0
K08282: E2.7.11.1; non-specific serine/threonine protein kinase	-1.113217003121197	0.09888063465744333	0.02871922344722478	-0.012071878734952291	1.2993057371536165e-17
K00857: tdk, TK; thymidine kinase	0.3155904035386	0.5489706682191848	-0.9213802066516925	0.009613397933116262	4.807728069719162e-18
K00975: glgC; glucose-1-phosphate adenylyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K10041: peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00743: GGTA1; N-acetyllactosaminide 3-alpha-galactosyltransferase	-0.0	-0.0	0.0	-0.0	0.0
K01687: ilvD; dihydroxy-acid dehydratase	0.38334075952929964	-1.0483809671097994	0.060333582624923325	-0.017523375618610625	5.588680627401107e-17
K13034: ATCYSC1; L-3-cyanoalanine synthase/ cysteine synthase	-0.0	-0.0	0.0	-0.0	0.0
K00917: lacC; tagatose 6-phosphate kinase	-0.0	-0.0	0.0	-0.0	0.0
K01142: E3.1.11.2, xthA; exodeoxyribonuclease III	0.38334075952929964	-1.0483809671097994	0.060333582624923325	-0.017523375618610625	5.588680627401107e-17
K10771: APEX1; AP endonuclease 1	0.38334075952929975	-1.0483809671097997	0.06033358262492331	-0.01752337561861066	-2.4795553706525592e-17
K01997: livH; branched-chain amino acid transport system permease protein	-0.0	-0.0	0.0	-0.0	0.0
K00772: mtaP, MTAP; 5'-methylthioadenosine phosphorylase	-0.0	-0.0	0.0	-0.0	0.0
K10539: araG; L-arabinose transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K02045: cysA; sulfate/thiosulfate transport system ATP-binding protein	-0.0	-0.0	0.0	-0.0	0.0
K01617: dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase	0.38334075952929975	-1.0483809671097997	0.06033358262492331	-0.01752337561861066	-2.4795553706525592e-17
