L1	L2	L3	KO	Function	EC	Count
Amino acid transport and metabolism	4-hydroxy-tetrahydrodipicolinate reductase		COG0289	DapB:Lysine biosynthesis		1
Translation, ribosomal structure and biogenesis	Translation initiation factor IF-3		COG0290	InfC:Translation factors		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L35		COG0291	RpmI:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L20		COG0292	RplT:Ribosome 50S subunit		1
Coenzyme transport and metabolism	Dihydropteroate synthase		COG0294	FolP:Folate biosynthesis		1
Nucleotide transport and metabolism	Cytidine deaminase		COG0295	Cdd:Pyrimidine salvage		1
Carbohydrate transport and metabolism	Glycogen synthase		COG0297	GlgA:		1
Nucleotide transport and metabolism	Folate-dependent phosphoribosylglycinamide formyltransferase PurN		COG0299	PurN:Purine biosynthesis		1
Coenzyme transport and metabolism	Molybdopterin Mo-transferase (molybdopterin biosynthesis)		COG0303	MoeA:Molybdopterin biosynthesis		1
Lipid transport and metabolism	3-oxoacyl-(acyl-carrier-protein) synthase		COG0304	FabB:Fatty acid biosynthesis		1
Secondary metabolites biosynthesis, transport and catabolism	3-oxoacyl-(acyl-carrier-protein) synthase		COG0304	FabB:Fatty acid biosynthesis		1
Replication, recombination and repair	Replicative DNA helicase		COG0305	DnaB:		1
Coenzyme transport and metabolism	Riboflavin synthase alpha chain		COG0307	RibC:Riboflavin/FAD biosynthesis		1
Coenzyme transport and metabolism	Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase)		COG0311	PdxT:Pyridoxal phosphate biosynthesis		1
Translation, ribosomal structure and biogenesis	16S rRNA C1402 (ribose-2'-O) methylase RsmI		COG0313	RsmI:16S rRNA modification		1
Coenzyme transport and metabolism	Molybdopterin synthase catalytic subunit MoaE		COG0314	MoaE:Molybdopterin biosynthesis		1
Coenzyme transport and metabolism	Molybdenum cofactor biosynthesis enzyme MoaC		COG0315	MoaC:Molybdopterin biosynthesis		1
Signal transduction mechanisms	(p)ppGpp synthase/hydrolase, HD superfamily		COG0317	SpoT:		1
Transcription	(p)ppGpp synthase/hydrolase, HD superfamily		COG0317	SpoT:		1
Translation, ribosomal structure and biogenesis	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme		COG0319	YbeY:16S rRNA modification		1
Coenzyme transport and metabolism	Lipoate synthase		COG0320	LipA:Lipoate biosynthesis		1
Replication, recombination and repair	Excinuclease UvrABC, nuclease subunit		COG0322	UvrC:		1
Replication, recombination and repair	DNA mismatch repair ATPase MutL		COG0323	MutL:		1
Translation, ribosomal structure and biogenesis	tRNA A37 N6-isopentenylltransferase MiaA		COG0324	MiaA:tRNA modification		1
Coenzyme transport and metabolism	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family		COG0325	YggS:		1
Posttranslational modification, protein turnover, chaperones	Molecular chaperone, HSP90 family		COG0326	HtpG:		1
Replication, recombination and repair	Ribonuclease HI		COG0328	RnhA:		1
Amino acid transport and metabolism	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase		COG0329	DapA:Lysine biosynthesis		1
Cell wall/membrane/envelope biogenesis	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase		COG0329	DapA:Lysine biosynthesis		1
Lipid transport and metabolism	Malonyl CoA-acyl carrier protein transacylase		COG0331	FabD:Fatty acid biosynthesis		1
Lipid transport and metabolism	3-oxoacyl-[acyl-carrier-protein] synthase III		COG0332	FabH:Fatty acid biosynthesis		1
Amino acid transport and metabolism	Glutamate dehydrogenase/leucine dehydrogenase		COG0334	GdhA:Glutamine biosynthesis		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L19		COG0335	RplS:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	tRNA G37 N-methylase TrmD		COG0336	TrmD:tRNA modification		1
Amino acid transport and metabolism	3-dehydroquinate synthetase		COG0337	AroB:Aromatic amino acid biosynthesis		1
Coenzyme transport and metabolism	Biotin-(acetyl-CoA carboxylase) ligase		COG0340	BirA2:Biotin biosynthesis		1
Intracellular trafficking, secretion, and vesicular transport	Preprotein translocase subunit SecF		COG0341	SecF:		1
Intracellular trafficking, secretion, and vesicular transport	Preprotein translocase subunit SecD		COG0342	SecD:		1
Translation, ribosomal structure and biogenesis	Queuine/archaeosine tRNA-ribosyltransferase		COG0343	Tgt:tRNA modification		1
Lipid transport and metabolism	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase		COG0344	PlsY:		1
Amino acid transport and metabolism	Pyrroline-5-carboxylate reductase		COG0345	ProC:Proline biosynthesis		1
Secondary metabolites biosynthesis, transport and catabolism	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family		COG0346	GloA:		1
Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase		COG0351	ThiD:Thiamine biosynthesis		1
Coenzyme transport and metabolism	Thiamine monophosphate synthase		COG0352	ThiE:Thiamine biosynthesis		1
Replication, recombination and repair	Recombinational DNA repair protein RecR		COG0353	RecR:		1
Energy production and conversion	FoF1-type ATP synthase, epsilon subunit		COG0355	AtpC:FoF1-type ATP synthase		1
Energy production and conversion	FoF1-type ATP synthase, membrane subunit a		COG0356	AtpB:FoF1-type ATP synthase		1
Translation, ribosomal structure and biogenesis	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)		COG0357	RsmG:16S rRNA modification		1
Replication, recombination and repair	DNA primase (bacterial type)		COG0358	DnaG:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L9		COG0359	RplI:Ribosome 50S subunit		1
Translation, ribosomal structure and biogenesis	Ribosomal protein S6		COG0360	RpsF:Ribosome 30S subunit		1
Translation, ribosomal structure and biogenesis	Translation initiation factor IF-1		COG0361	InfA:Translation factors		1
Carbohydrate transport and metabolism	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase		COG0363	NagB:Pentose phosphate pathway		1
Lipid transport and metabolism	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase		COG0365	Acs:		1
Carbohydrate transport and metabolism	Glycosidase/amylase (phosphorylase)		COG0366	AmyA:		1
Amino acid transport and metabolism	Asparagine synthetase B (glutamine-hydrolyzing)		COG0367	AsnB:Asparagine biosynthesis		1
Energy production and conversion	Glycerol dehydrogenase or related enzyme, iron-containing ADH family		COG0371	GldA:Isoprenoid biosynthesis		1
Energy production and conversion	Citrate synthase		COG0372	GltA:TCA cycle		1
Coenzyme transport and metabolism	Glutamyl-tRNA reductase		COG0373	HemA:Heme biosynthesis		1
Coenzyme transport and metabolism	Quinolinate synthase		COG0379	NadA:NAD biosynthesis		1
Cell wall/membrane/envelope biogenesis	UDP-N-acetylglucosamine 2-epimerase		COG0381	WecB:		1
Carbohydrate transport and metabolism	Alpha-mannosidase		COG0383	MngB:		1
Replication, recombination and repair	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair		COG0389	DinP:		1
Inorganic ion transport and metabolism	ABC-type iron transport system FetAB, permease component		COG0390	FetB:		1
Carbohydrate transport and metabolism	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		COG0391	CofD:		1
Coenzyme transport and metabolism	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family		COG0391	CofD:		1
Signal transduction mechanisms	Protein-tyrosine-phosphatase		COG0394	Wzb:		1
Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, permease component		COG0395	UgpE:		1
Posttranslational modification, protein turnover, chaperones	Fe-S cluster assembly ATPase SufC		COG0396	SufC:		1
Posttranslational modification, protein turnover, chaperones	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)		COG0397	SelO:		1
Function unknown	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family		COG0398	TVP38:		1
Cell wall/membrane/envelope biogenesis	dTDP-4-amino-4,6-dideoxygalactose transaminase		COG0399	WecE:		1
General function prediction only	Predicted esterase		COG0400	YpfH:		1
Amino acid transport and metabolism	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain		COG0403	GcvP1:Glycine cleavage		1
Amino acid transport and metabolism	Glycine cleavage system protein T (aminomethyltransferase)		COG0404	GcvT:Glycine cleavage		1
Carbohydrate transport and metabolism	Broad specificity phosphatase PhoE		COG0406	PhoE:		1
Coenzyme transport and metabolism	Uroporphyrinogen-III decarboxylase HemE		COG0407	HemE:Heme biosynthesis		1
Coenzyme transport and metabolism	Ketopantoate hydroxymethyltransferase		COG0413	PanB:Pantothenate/CoA biosynthesis		1
Coenzyme transport and metabolism	Panthothenate synthetase		COG0414	PanC:Pantothenate/CoA biosynthesis		1
Replication, recombination and repair	Deoxyribodipyrimidine photolyase		COG0415	PhrB:		1
Lipid transport and metabolism	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)		COG0416	PlsX:		1
Replication, recombination and repair	DNA repair exonuclease SbcCD ATPase subunit		COG0419	SbcC:		1
Replication, recombination and repair	DNA repair exonuclease SbcCD nuclease subunit		COG0420	SbcD:		1
Amino acid transport and metabolism	Spermidine synthase (polyamine aminopropyltransferase)		COG0421	SpeE:		1
Secondary metabolites biosynthesis, transport and catabolism	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily		COG0424	Maf:		1
Inorganic ion transport and metabolism	Zinc transporter ZupT		COG0428	ZupT:		1
Energy production and conversion	NAD(P)H-dependent FMN reductase		COG0431	SsuE:		1
Amino acid transport and metabolism	Aspartate/methionine/tyrosine aminotransferase		COG0436	AspB:Isoleucine, leucine, valine biosynthesis		1
Energy production and conversion	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)		COG0437	HybA:		1
Translation, ribosomal structure and biogenesis	Threonyl-tRNA synthetase		COG0441	ThrS:Aminoacyl-tRNA synthetases		1
Translation, ribosomal structure and biogenesis	Prolyl-tRNA synthetase		COG0442	ProS:Aminoacyl-tRNA synthetases		1
Posttranslational modification, protein turnover, chaperones	Molecular chaperone DnaK (HSP70)		COG0443	DnaK:		1
Amino acid transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		COG0444	DppD:		1
Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component		COG0444	DppD:		1
Translation, ribosomal structure and biogenesis	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA		COG0445	MnmG:tRNA modification		1
Coenzyme transport and metabolism	1,4-Dihydroxy-2-naphthoyl-CoA synthase		COG0447	MenB:Menaquinone biosynthesis		1
Carbohydrate transport and metabolism	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)		COG0448	GlgC:		1
Cell wall/membrane/envelope biogenesis	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains		COG0449	GlmS:		1
Coenzyme transport and metabolism	Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC		COG0452	CoaBC:Pantothenate/CoA biosynthesis		1
Transcription	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)		COG0454	PhnO:		1
General function prediction only	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)		COG0454	PhnO:		1
Cell cycle control, cell division, chromosome partitioning	MinD-like ATPase FlhG/YlxH, activator of the FlhF-type GTPase		COG0455	FlhG:		1
Cell motility	MinD-like ATPase FlhG/YlxH, activator of the FlhF-type GTPase		COG0455	FlhG:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein S18 acetylase RimI and related acetyltransferases		COG0456	RimI:		1
Amino acid transport and metabolism	Carbamoylphosphate synthase large subunit		COG0458	CarB:Arginine biosynthesis		1
Nucleotide transport and metabolism	Carbamoylphosphate synthase large subunit		COG0458	CarB:Arginine biosynthesis		1
Posttranslational modification, protein turnover, chaperones	Chaperonin GroEL (HSP60 family)		COG0459	GroEL:		1
Nucleotide transport and metabolism	Orotate phosphoribosyltransferase		COG0461	PyrE:Pyrimidine biosynthesis		1
Nucleotide transport and metabolism	Phosphoribosylpyrophosphate synthetase		COG0462	PrsA:Histidine biosynthesis, Purine biosynthesis		1
Cell wall/membrane/envelope biogenesis	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family		COG0464	SpoVK:		1
Cell cycle control, cell division, chromosome partitioning	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family		COG0464	SpoVK:		1
Signal transduction mechanisms	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family		COG0464	SpoVK:		1
Posttranslational modification, protein turnover, chaperones	ATP-dependent Zn proteases		COG0465	HflB:		1
Posttranslational modification, protein turnover, chaperones	ATP-dependent Lon protease, bacterial type		COG0466	Lon:		1
Replication, recombination and repair	RecA/RadA recombinase		COG0468	RecA:		1
Carbohydrate transport and metabolism	Di- and tricarboxylate antiporter		COG0471	CitT:		1
Cell wall/membrane/envelope biogenesis	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase		COG0472	Rfe:Mureine biosynthesis		1
Inorganic ion transport and metabolism	Magnesium-transporting ATPase (P-type)		COG0474	MgtA:		1
Inorganic ion transport and metabolism	Kef-type K+ transport system, membrane component KefB		COG0475	KefB:		1
Coenzyme transport and metabolism	Molybdopterin or thiamine biosynthesis adenylyltransferase		COG0476	ThiF:Molybdopterin biosynthesis		1
Carbohydrate transport and metabolism	MFS family permease, includes anhydromuropeptide permease AmpG		COG0477	ProP:		1
Amino acid transport and metabolism	MFS family permease, includes anhydromuropeptide permease AmpG		COG0477	ProP:		1
Inorganic ion transport and metabolism	MFS family permease, includes anhydromuropeptide permease AmpG		COG0477	ProP:		1
General function prediction only	MFS family permease, includes anhydromuropeptide permease AmpG		COG0477	ProP:		1
Energy production and conversion	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit		COG0479	SdhB/FrdB:TCA cycle		1
Translation, ribosomal structure and biogenesis	Translation elongation factor EF-G, a GTPase		COG0480	FusA:Translation factors		1
Translation, ribosomal structure and biogenesis	Translation elongation factor EF-4, membrane-bound GTPase		COG0481	LepA:		1
Translation, ribosomal structure and biogenesis	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain		COG0482	MnmA:tRNA modification		1
Carbohydrate transport and metabolism	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family		COG0483	SuhB:Gluconeogenesis		1
Posttranslational modification, protein turnover, chaperones	DnaJ-class molecular chaperone with C-terminal Zn finger domain		COG0484	DnaJ:		1
Translation, ribosomal structure and biogenesis	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE		COG0486	MnmE:tRNA modification		1
General function prediction only	ATPase components of ABC transporters with duplicated ATPase domains		COG0488	Uup:		1
Cell cycle control, cell division, chromosome partitioning	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family		COG0489	Mrp:		1
Inorganic ion transport and metabolism	K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain		COG0490	KhtT:		1
Signal transduction mechanisms	K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain		COG0490	KhtT:		1
General function prediction only	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II		COG0491	GloB:		1
Posttranslational modification, protein turnover, chaperones	Thioredoxin reductase		COG0492	TrxB:		1
Defense mechanisms	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family		COG0494	MutT:		1
Translation, ribosomal structure and biogenesis	Leucyl-tRNA synthetase		COG0495	LeuS:Aminoacyl-tRNA synthetases		1
Replication, recombination and repair	DNA repair ATPase RecN		COG0497	RecN:		1
Secondary metabolites biosynthesis, transport and catabolism	SAM-dependent methyltransferase		COG0500	SmtA:		1
General function prediction only	SAM-dependent methyltransferase		COG0500	SmtA:		1
